Observation,Energy
51596,58.8666666667
51597,51.0666666667
51598,195.866666667
51599,79.4666666667
51600,41.8
51601,57.6
51602,88.4
51603,68.6666666667
51604,120.6
51605,115.266666667
51606,78.8666666667
51607,199.6
51608,41.5333333333
51609,46.2666666667
51610,60.0666666667
51611,434.866666667
51612,99.6
51613,107.866666667
51614,148.333333333
51615,74.0666666667
51616,71.6
51617,124.533333333
51618,105.533333333
51619,61.0666666667
51620,111.6
51621,46.5333333333
51622,76.2
51623,58.8
51624,72.1333333333
51625,84.0
51626,83.8
51627,88.9333333333
51628,74.7333333333
51629,75.3333333333
51630,51.2
51631,60.9333333333
51632,91.0
51633,49.4666666667
51634,269.8
51635,72.4666666667
51636,80.8666666667
51637,108.266666667
51638,194.666666667
51639,61.0
51640,76.6666666667
51641,60.9333333333
51642,54.6
51643,145.4
51644,58.2
51645,53.2666666667
51646,67.2
51647,72.6
51648,55.0
51649,71.2
51650,57.8
51651,74.3333333333
51652,43.2
51653,63.6
51654,87.8666666667
51655,96.4666666667
51656,147.333333333
51657,119.6
51658,70.1333333333
51659,69.6
51660,104.133333333
51661,73.3333333333
51662,63.0
51663,95.6666666667
51664,54.8
51665,106.133333333
51666,61.4666666667
51667,232.666666667
51668,108.6
51669,72.7333333333
51670,43.4666666667
51671,69.9333333333
51672,62.4
51673,199.066666667
51674,292.333333333
51675,98.1333333333
51676,122.666666667
51677,106.733333333
51678,90.4666666667
51679,93.2666666667
51680,55.8666666667
51681,53.6666666667
51682,77.0666666667
51683,120.8
51684,87.4666666667
51685,69.9333333333
51686,111.2
51687,74.5333333333
51688,88.1333333333
51689,69.8666666667
51690,187.6
51691,142.133333333
51692,70.7333333333
51693,75.6
51694,90.4666666667
51695,204.133333333
51696,49.7333333333
51697,63.4
51698,57.6666666667
51699,82.2
51700,111.533333333
51701,312.066666667
51702,79.8666666667
51703,65.2666666667
51704,66.0
51705,68.7333333333
51706,329.466666667
51707,56.9333333333
51708,55.2666666667
51709,65.2666666667
51710,108.866666667
51711,106.0
51712,119.133333333
51713,85.4
51714,41.4666666667
51715,266.0
51716,145.666666667
51717,163.533333333
51718,44.0666666667
51719,56.2
51720,387.533333333
51721,366.2
51722,113.466666667
51723,134.333333333
51724,64.4
51725,221.6
51726,103.066666667
51727,48.4
51728,52.6666666667
51729,379.133333333
51730,85.8666666667
51731,88.6666666667
51732,164.4
51733,46.0666666667
51734,98.4
51735,81.0
51736,63.3333333333
51737,78.7333333333
51738,129.266666667
51739,538.866666667
51740,48.7333333333
51741,69.6
51742,121.333333333
51743,134.666666667
51744,47.0666666667
51745,60.2
51746,85.5333333333
51747,64.0
51748,70.1333333333
51749,127.866666667
51750,48.9333333333
51751,263.333333333
51752,118.8
51753,98.0666666667
51754,149.333333333
51755,246.733333333
51756,85.0666666667
51757,220.466666667
51758,65.3333333333
51759,268.866666667
51760,83.0
51761,140.333333333
51762,116.6
51763,95.3333333333
51764,115.4
51765,67.5333333333
51766,62.3333333333
51767,61.6666666667
51768,104.733333333
51769,73.8666666667
51770,66.6666666667
51771,56.6
51772,88.8
51773,215.6
51774,76.2
51775,59.8666666667
51776,65.0666666667
51777,100.6
51778,110.266666667
51779,96.5333333333
51780,62.2666666667
51781,56.4666666667
51782,106.266666667
51783,87.8666666667
51784,155.266666667
51785,136.6
51786,94.9333333333
51787,54.4666666667
51788,79.0
51789,96.6
51790,142.733333333
51791,40.0666666667
51792,42.2
51793,301.333333333
51794,55.2666666667
51795,131.133333333
51796,73.6666666667
51797,107.533333333
51798,271.466666667
51799,125.933333333
51800,75.8666666667
51801,357.0
51802,58.6
51803,61.6666666667
51804,113.866666667
51805,81.4666666667
51806,66.1333333333
51807,62.5333333333
51808,106.0
51809,62.8
51810,99.7333333333
51811,150.6
51812,189.733333333
51813,278.6
51814,457.466666667
51815,98.8
51816,75.4666666667
51817,91.4
51818,53.6666666667
51819,151.333333333
51820,65.5333333333
51821,51.8666666667
51822,62.5333333333
51823,61.8666666667
51824,42.3333333333
51825,87.9333333333
51826,199.8
51827,78.6
51828,46.0666666667
51829,68.1333333333
51830,174.6
51831,126.666666667
51832,80.0
51833,172.266666667
51834,123.933333333
51835,51.1333333333
51836,59.0
51837,80.6666666667
51838,89.4
51839,71.9333333333
51840,68.0
51841,95.0
51842,191.8
51843,85.6666666667
51844,112.133333333
51845,109.866666667
51846,60.4
51847,120.533333333
51848,141.066666667
51849,95.5333333333
51850,240.2
51851,68.0
51852,88.7333333333
51853,136.733333333
51854,76.1333333333
51855,273.8
51856,69.5333333333
51857,294.066666667
51858,116.333333333
51859,82.4
51860,48.0666666667
51861,102.733333333
51862,268.266666667
51863,313.266666667
51864,65.2
51865,77.4
51866,58.9333333333
51867,56.0
51868,144.933333333
51869,66.7333333333
51870,59.6666666667
51871,85.6666666667
51872,74.0666666667
51873,83.2666666667
51874,68.4
51875,120.666666667
51876,166.8
51877,71.7333333333
51878,53.3333333333
51879,67.1333333333
51880,88.5333333333
51881,71.8666666667
51882,86.4
51883,105.8
51884,94.0
51885,52.2
51886,53.5333333333
51887,119.666666667
51888,73.0
51889,64.4666666667
51890,64.4666666667
51891,65.4666666667
51892,57.0
51893,270.866666667
51894,147.4
51895,60.4
51896,101.4
51897,103.866666667
51898,79.6
51899,350.666666667
51900,69.6666666667
51901,86.8
51902,63.9333333333
51903,59.8666666667
51904,45.7333333333
51905,78.8666666667
51906,241.733333333
51907,111.733333333
51908,116.133333333
51909,85.3333333333
51910,57.2
51911,176.266666667
51912,71.0
51913,196.933333333
51914,230.933333333
51915,84.1333333333
51916,117.8
51917,94.8666666667
51918,56.7333333333
51919,65.4666666667
51920,55.6666666667
51921,219.4
51922,68.6666666667
51923,196.133333333
51924,47.2666666667
51925,146.133333333
51926,275.8
51927,105.4
51928,111.733333333
51929,87.5333333333
51930,195.666666667
51931,155.2
51932,188.2
51933,56.4
51934,291.6
51935,48.8666666667
51936,58.8
51937,61.8
51938,242.866666667
51939,85.2
51940,127.0
51941,107.2
51942,266.133333333
51943,55.8666666667
51944,69.9333333333
51945,197.333333333
51946,121.666666667
51947,256.8
51948,123.466666667
51949,41.1333333333
51950,110.666666667
51951,70.0
51952,73.1333333333
51953,83.7333333333
51954,52.0
51955,55.9333333333
51956,285.066666667
51957,125.2
51958,66.6666666667
51959,83.8666666667
51960,63.0666666667
51961,64.5333333333
51962,63.0
51963,79.1333333333
51964,71.0
51965,54.4666666667
51966,168.333333333
51967,68.4666666667
51968,91.8666666667
51969,65.0
51970,65.8666666667
51971,66.6
51972,249.933333333
51973,177.4
51974,141.666666667
51975,64.2
51976,199.0
51977,230.4
51978,60.9333333333
51979,67.0666666667
51980,92.7333333333
51981,87.3333333333
51982,66.1333333333
51983,71.8666666667
51984,249.933333333
51985,71.4666666667
51986,359.533333333
51987,113.4
51988,117.133333333
51989,107.666666667
51990,61.6
51991,65.4666666667
51992,48.6
51993,71.8666666667
51994,169.6
51995,43.9333333333
51996,70.4666666667
51997,53.0666666667
51998,72.0
51999,68.9333333333
52000,71.6
52001,58.4666666667
52002,58.8666666667
52003,63.8
52004,107.466666667
52005,49.8666666667
52006,161.6
52007,58.5333333333
52008,81.8
52009,104.466666667
52010,224.8
52011,68.2
52012,51.8
52013,57.8
52014,58.6666666667
52015,113.333333333
52016,121.4
52017,144.533333333
52018,68.5333333333
52019,95.0666666667
52020,112.866666667
52021,61.4666666667
52022,99.0666666667
52023,72.0666666667
52024,207.866666667
52025,85.7333333333
52026,227.2
52027,67.2666666667
52028,192.6
52029,120.933333333
52030,59.8666666667
52031,133.733333333
52032,63.3333333333
52033,65.5333333333
52034,43.8
52035,77.5333333333
52036,76.6
52037,117.2
52038,83.6
52039,88.4
52040,131.4
52041,76.4
52042,41.4666666667
52043,209.6
52044,253.8
52045,113.533333333
52046,65.3333333333
52047,110.6
52048,115.333333333
52049,76.3333333333
52050,68.7333333333
52051,219.133333333
52052,63.8666666667
52053,134.466666667
52054,68.7333333333
52055,70.8666666667
52056,69.3333333333
52057,71.5333333333
52058,120.0
52059,161.266666667
52060,87.0
52061,113.533333333
52062,47.9333333333
52063,320.933333333
52064,130.733333333
52065,56.6
52066,101.866666667
52067,166.0
52068,344.2
52069,68.0666666667
52070,55.9333333333
52071,468.933333333
52072,193.4
52073,72.5333333333
52074,120.8
52075,63.2666666667
52076,79.6
52077,63.2
52078,61.8
52079,66.0
52080,134.133333333
52081,64.6666666667
52082,213.8
52083,63.0
52084,68.7333333333
52085,60.4666666667
52086,112.2
52087,94.4666666667
52088,99.9333333333
52089,42.2
52090,59.6666666667
52091,171.466666667
52092,106.866666667
52093,57.7333333333
52094,71.8666666667
52095,59.3333333333
52096,53.3333333333
52097,85.6
52098,68.0666666667
52099,58.8666666667
52100,67.6
52101,58.0
52102,56.1333333333
52103,109.466666667
52104,54.7333333333
52105,93.3333333333
52106,84.2666666667
52107,84.8
52108,51.7333333333
52109,176.466666667
52110,58.9333333333
52111,229.533333333
52112,53.1333333333
52113,108.933333333
52114,123.466666667
52115,105.2
52116,73.1333333333
52117,69.5333333333
52118,89.2
52119,56.0666666667
52120,137.6
52121,269.333333333
52122,130.333333333
52123,59.9333333333
52124,68.6666666667
52125,302.866666667
52126,58.5333333333
52127,60.1333333333
52128,63.8
52129,126.4
52130,81.6
52131,226.533333333
52132,416.133333333
52133,58.7333333333
52134,127.933333333
52135,89.4666666667
52136,67.4666666667
52137,64.2666666667
52138,107.866666667
52139,92.0
52140,79.6666666667
52141,119.666666667
52142,160.866666667
52143,110.6
52144,172.066666667
52145,93.5333333333
52146,50.0666666667
52147,291.466666667
52148,69.3333333333
52149,102.066666667
52150,317.2
52151,62.4
52152,122.6
52153,76.2
52154,267.333333333
52155,242.0
52156,70.5333333333
52157,125.2
52158,110.2
52159,47.0666666667
52160,54.8
52161,102.4
52162,55.1333333333
52163,63.9333333333
52164,45.5333333333
52165,75.7333333333
52166,61.6666666667
52167,151.4
52168,99.2666666667
52169,60.7333333333
52170,42.6
52171,238.133333333
52172,65.3333333333
52173,251.066666667
52174,72.5333333333
52175,50.8666666667
52176,54.9333333333
52177,46.3333333333
52178,71.0666666667
52179,278.2
52180,75.6666666667
52181,87.4
52182,62.7333333333
52183,58.4
52184,65.7333333333
52185,46.3333333333
52186,60.4
52187,84.5333333333
52188,120.6
52189,98.5333333333
52190,114.933333333
52191,113.533333333
52192,138.333333333
52193,49.2666666667
52194,46.4666666667
52195,67.8666666667
52196,58.8
52197,68.5333333333
52198,172.133333333
52199,57.8666666667
52200,62.8
52201,45.3333333333
52202,113.466666667
52203,96.8666666667
52204,84.1333333333
52205,68.1333333333
52206,155.266666667
52207,102.6
52208,121.066666667
52209,55.7333333333
52210,153.4
52211,53.0
52212,50.8
52213,118.733333333
52214,69.4
52215,78.2666666667
52216,62.6
52217,272.2
52218,87.7333333333
52219,86.4666666667
52220,55.3333333333
52221,56.6666666667
52222,191.266666667
52223,118.8
52224,212.266666667
52225,53.2666666667
52226,221.333333333
52227,64.0
52228,56.2666666667
52229,85.2
52230,48.8666666667
52231,112.866666667
52232,47.5333333333
52233,82.8
52234,81.6666666667
52235,125.466666667
52236,130.066666667
52237,89.2
52238,58.6
52239,72.2666666667
52240,62.1333333333
52241,61.6
52242,98.7333333333
52243,102.2
52244,107.466666667
52245,144.933333333
52246,71.3333333333
52247,81.8
52248,202.466666667
52249,40.6666666667
52250,244.066666667
52251,50.1333333333
52252,58.6
52253,108.4
52254,59.5333333333
52255,57.1333333333
52256,352.866666667
52257,74.8
52258,79.6
52259,53.8666666667
52260,68.2666666667
52261,47.0666666667
52262,54.4666666667
52263,216.266666667
52264,117.2
52265,70.2
52266,64.2666666667
52267,87.4666666667
52268,84.0
52269,137.0
52270,95.4666666667
52271,71.1333333333
52272,77.4
52273,211.266666667
52274,43.6666666667
52275,120.866666667
52276,101.133333333
52277,84.4666666667
52278,72.0666666667
52279,68.0
52280,44.1333333333
52281,71.4
52282,80.3333333333
52283,273.666666667
52284,86.2
52285,170.466666667
52286,149.6
52287,60.9333333333
52288,103.333333333
52289,73.2666666667
52290,46.9333333333
52291,101.666666667
52292,86.0666666667
52293,250.0
52294,138.666666667
52295,73.4
52296,94.5333333333
52297,55.5333333333
52298,111.933333333
52299,53.9333333333
52300,212.933333333
52301,256.933333333
52302,57.6
52303,71.0
52304,202.4
52305,145.4
52306,60.8666666667
52307,240.333333333
52308,43.2666666667
52309,63.5333333333
52310,67.3333333333
52311,115.333333333
52312,48.1333333333
52313,98.4
52314,52.2
52315,74.0666666667
52316,183.4
52317,139.733333333
52318,56.6
52319,65.6
52320,63.8666666667
52321,75.5333333333
52322,169.866666667
52323,68.4666666667
52324,59.8
52325,312.533333333
52326,43.8
52327,57.2
52328,72.9333333333
52329,82.1333333333
52330,79.8
52331,344.8
52332,67.2
52333,64.2666666667
52334,173.4
52335,106.066666667
52336,70.5333333333
52337,52.1333333333
52338,171.0
52339,279.866666667
52340,76.0
52341,111.066666667
52342,85.3333333333
52343,73.3333333333
52344,133.533333333
52345,62.2666666667
52346,131.333333333
52347,175.866666667
52348,180.866666667
52349,89.0666666667
52350,167.266666667
52351,40.4
52352,85.6
52353,55.2
52354,67.4666666667
52355,93.0666666667
52356,52.5333333333
52357,104.933333333
52358,215.4
52359,75.1333333333
52360,77.2
52361,58.1333333333
52362,119.733333333
52363,75.8666666667
52364,238.6
52365,70.2666666667
52366,63.6666666667
52367,81.3333333333
52368,116.4
52369,77.8
52370,138.866666667
52371,56.1333333333
52372,73.8
52373,93.0666666667
52374,60.4
52375,104.133333333
52376,55.8666666667
52377,212.666666667
52378,85.4666666667
52379,84.1333333333
52380,44.0666666667
52381,62.8
52382,114.2
52383,207.866666667
52384,88.0666666667
52385,200.933333333
52386,164.2
52387,110.0
52388,166.4
52389,66.8666666667
52390,249.866666667
52391,106.4
52392,209.533333333
52393,210.666666667
52394,225.466666667
52395,103.2
52396,76.6666666667
52397,65.3333333333
52398,67.0
52399,55.0
52400,43.5333333333
52401,127.266666667
52402,49.4
52403,64.4
52404,146.933333333
52405,138.6
52406,117.866666667
52407,69.0
52408,63.9333333333
52409,72.6666666667
52410,64.0666666667
52411,61.2
52412,102.6
52413,115.533333333
52414,67.9333333333
52415,94.6666666667
52416,244.533333333
52417,113.2
52418,80.8666666667
52419,127.133333333
52420,81.1333333333
52421,63.8666666667
52422,62.8666666667
52423,236.933333333
52424,77.4
52425,110.733333333
52426,92.8666666667
52427,122.333333333
52428,50.1333333333
52429,53.0666666667
52430,61.2666666667
52431,83.3333333333
52432,261.6
52433,64.6666666667
52434,72.0666666667
52435,119.4
52436,176.866666667
52437,62.8
52438,58.8
52439,60.8
52440,265.866666667
52441,75.5333333333
52442,71.4666666667
52443,84.9333333333
52444,132.733333333
52445,95.1333333333
52446,65.8666666667
52447,190.933333333
52448,66.2666666667
52449,122.666666667
52450,134.6
52451,59.2
52452,216.733333333
52453,122.666666667
52454,264.266666667
52455,80.8
52456,78.5333333333
52457,81.6666666667
52458,72.0666666667
52459,79.6
52460,84.0
52461,88.8
52462,109.8
52463,64.2
52464,49.9333333333
52465,133.466666667
52466,100.6
52467,71.2
52468,45.0666666667
52469,84.0
52470,61.0
52471,66.2666666667
52472,64.6666666667
52473,220.066666667
52474,105.133333333
52475,60.8
52476,80.2
52477,45.0666666667
52478,62.4
52479,70.3333333333
52480,194.466666667
52481,157.933333333
52482,68.3333333333
52483,68.2
52484,47.9333333333
52485,47.3333333333
52486,47.4666666667
52487,65.7333333333
52488,58.9333333333
52489,150.933333333
52490,124.533333333
52491,47.6666666667
52492,142.4
52493,113.8
52494,55.4
52495,61.6
52496,65.2
52497,68.6666666667
52498,65.0666666667
52499,70.0666666667
52500,129.466666667
52501,61.6666666667
52502,63.2666666667
52503,108.666666667
52504,99.0
52505,109.266666667
52506,69.4666666667
52507,98.8666666667
52508,327.2
52509,55.4666666667
52510,48.6
52511,65.4
52512,143.2
52513,51.6666666667
52514,58.6666666667
52515,89.0
52516,102.733333333
52517,119.533333333
52518,199.0
52519,105.133333333
52520,43.5333333333
52521,80.2
52522,69.3333333333
52523,57.8666666667
52524,231.266666667
52525,91.6
52526,93.5333333333
52527,281.8
52528,199.533333333
52529,235.066666667
52530,128.133333333
52531,42.0666666667
52532,61.9333333333
52533,80.1333333333
52534,61.7333333333
52535,66.7333333333
52536,101.0
52537,196.066666667
52538,120.4
52539,59.0666666667
52540,173.8
52541,50.9333333333
52542,54.7333333333
52543,53.8666666667
52544,63.0666666667
52545,61.9333333333
52546,55.8
52547,43.2
52548,41.2666666667
52549,86.8
52550,77.6666666667
52551,58.2666666667
52552,100.666666667
52553,203.266666667
52554,68.0
52555,68.8
52556,66.6666666667
52557,111.133333333
52558,126.733333333
52559,166.0
52560,62.6
52561,68.9333333333
52562,54.1333333333
52563,104.933333333
52564,71.6
52565,64.5333333333
52566,245.2
52567,91.9333333333
52568,298.333333333
52569,61.2
52570,119.266666667
52571,51.2666666667
52572,81.6
52573,260.2
52574,94.1333333333
52575,62.7333333333
52576,73.2666666667
52577,111.333333333
52578,43.8666666667
52579,88.8666666667
52580,146.333333333
52581,75.0666666667
52582,40.7333333333
52583,68.0666666667
52584,63.8
52585,56.2666666667
52586,47.2666666667
52587,99.7333333333
52588,84.8
52589,82.5333333333
52590,100.666666667
52591,135.133333333
52592,61.4
52593,90.4666666667
52594,116.8
52595,89.8666666667
52596,61.0
52597,65.6
52598,67.8
52599,123.333333333
52600,154.6
52601,66.5333333333
52602,115.933333333
52603,62.6666666667
52604,75.7333333333
52605,94.6666666667
52606,97.4
52607,64.8666666667
52608,69.7333333333
52609,114.733333333
52610,105.4
52611,183.533333333
52612,150.866666667
52613,57.6
52614,90.6
52615,85.8666666667
52616,57.1333333333
52617,308.2
52618,352.266666667
52619,321.8
52620,84.0666666667
52621,466.2
52622,43.4
52623,59.4666666667
52624,290.933333333
52625,65.6
52626,93.2666666667
52627,59.7333333333
52628,99.4666666667
52629,88.5333333333
52630,139.533333333
52631,106.2
52632,42.4
52633,90.2666666667
52634,84.2
52635,222.466666667
52636,105.133333333
52637,131.933333333
52638,114.866666667
52639,56.0
52640,71.0666666667
52641,63.3333333333
52642,75.2666666667
52643,275.733333333
52644,128.933333333
52645,117.2
52646,70.5333333333
52647,109.666666667
52648,176.533333333
52649,91.4666666667
52650,120.466666667
52651,90.0666666667
52652,162.866666667
52653,49.1333333333
52654,78.2
52655,103.733333333
52656,78.1333333333
52657,101.333333333
52658,56.1333333333
52659,64.1333333333
52660,186.2
52661,71.7333333333
52662,171.133333333
52663,98.2666666667
52664,70.7333333333
52665,75.0
52666,288.8
52667,85.7333333333
52668,276.066666667
52669,105.6
52670,35.8
52671,90.4666666667
52672,81.7333333333
52673,62.1333333333
52674,87.4
52675,122.466666667
52676,61.3333333333
52677,240.0
52678,162.933333333
52679,176.6
52680,56.8666666667
52681,74.0666666667
52682,54.2666666667
52683,125.666666667
52684,77.1333333333
52685,93.4666666667
52686,62.5333333333
52687,185.933333333
52688,57.7333333333
52689,63.6
52690,288.066666667
52691,116.466666667
52692,84.2
52693,64.7333333333
52694,69.0666666667
52695,117.866666667
52696,68.9333333333
52697,61.6666666667
52698,57.2666666667
52699,146.666666667
52700,99.7333333333
52701,61.4
52702,62.2666666667
52703,66.2
52704,98.2666666667
52705,313.2
52706,96.2
52707,332.133333333
52708,53.6666666667
52709,54.3333333333
52710,49.9333333333
52711,275.533333333
52712,56.6666666667
52713,126.466666667
52714,118.6
52715,73.6666666667
52716,170.2
52717,54.3333333333
52718,96.0
52719,286.466666667
52720,65.8666666667
52721,94.0666666667
52722,140.533333333
52723,43.4666666667
52724,103.466666667
52725,79.8666666667
52726,59.8
52727,200.333333333
52728,62.8666666667
52729,48.2
52730,45.7333333333
52731,142.666666667
52732,81.8666666667
52733,93.6
52734,68.2666666667
52735,190.466666667
52736,150.333333333
52737,124.666666667
52738,69.4
52739,61.5333333333
52740,68.5333333333
52741,47.9333333333
52742,70.7333333333
52743,94.7333333333
52744,96.9333333333
52745,61.4666666667
52746,96.5333333333
52747,103.333333333
52748,45.6666666667
52749,72.0666666667
52750,48.8
52751,169.866666667
52752,111.8
52753,49.2
52754,61.8666666667
52755,52.0
52756,178.4
52757,81.6
52758,163.466666667
52759,212.866666667
52760,132.266666667
52761,63.8666666667
52762,74.4
52763,63.8666666667
52764,246.866666667
52765,109.133333333
52766,152.133333333
52767,36.6666666667
52768,59.4666666667
52769,219.8
52770,132.733333333
52771,59.4666666667
52772,83.2
52773,78.4
52774,83.4
52775,58.6666666667
52776,100.266666667
52777,358.466666667
52778,69.2
52779,61.6
52780,76.1333333333
52781,67.6
52782,214.333333333
52783,77.0666666667
52784,62.9333333333
52785,230.733333333
52786,66.7333333333
52787,67.0666666667
52788,113.733333333
52789,100.866666667
52790,274.933333333
52791,57.6666666667
52792,44.8666666667
52793,189.866666667
52794,137.4
52795,54.6666666667
52796,97.3333333333
52797,73.6666666667
52798,193.266666667
52799,125.2
52800,63.5333333333
52801,217.933333333
52802,345.4
52803,36.5333333333
52804,114.133333333
52805,85.2666666667
52806,155.666666667
52807,80.1333333333
52808,60.4
52809,219.6
52810,89.0
52811,70.1333333333
52812,111.133333333
52813,65.6
52814,183.8
52815,135.266666667
52816,283.4
52817,149.733333333
52818,77.6
52819,350.666666667
52820,63.8
52821,125.733333333
52822,85.4
52823,68.9333333333
52824,56.8
52825,52.8666666667
52826,66.4
52827,71.4666666667
52828,55.0
52829,91.5333333333
52830,59.5333333333
52831,77.9333333333
52832,113.0
52833,240.133333333
52834,94.6
52835,54.0
52836,43.2
52837,71.4
52838,61.0
52839,110.4
52840,65.1333333333
52841,249.933333333
52842,56.4
52843,71.8
52844,62.8666666667
52845,103.133333333
52846,67.2
52847,69.7333333333
52848,47.6
52849,55.8666666667
52850,111.8
52851,64.8666666667
52852,65.8666666667
52853,122.466666667
52854,60.1333333333
52855,56.1333333333
52856,122.666666667
52857,341.733333333
52858,142.8
52859,142.8
52860,82.3333333333
52861,59.4
52862,52.3333333333
52863,70.4
52864,67.3333333333
52865,219.666666667
52866,116.533333333
52867,68.7333333333
52868,69.5333333333
52869,55.7333333333
52870,103.466666667
52871,264.6
52872,230.8
52873,100.133333333
52874,60.7333333333
52875,100.8
52876,307.866666667
52877,61.7333333333
52878,81.6666666667
52879,98.6666666667
52880,55.1333333333
52881,62.2666666667
52882,95.0666666667
52883,91.0666666667
52884,117.266666667
52885,76.6
52886,81.8666666667
52887,64.7333333333
52888,107.2
52889,65.3333333333
52890,120.2
52891,65.1333333333
52892,85.2
52893,86.3333333333
52894,49.6
52895,43.4
52896,60.7333333333
52897,44.8
52898,62.1333333333
52899,65.6
52900,129.266666667
52901,103.6
52902,97.8666666667
52903,72.8
52904,66.2
52905,42.7333333333
52906,75.3333333333
52907,63.0666666667
52908,50.8666666667
52909,219.933333333
52910,66.1333333333
52911,60.7333333333
52912,183.933333333
52913,67.4
52914,160.333333333
52915,53.2666666667
52916,83.0666666667
52917,331.733333333
52918,79.6666666667
52919,146.466666667
52920,251.866666667
52921,48.9333333333
52922,126.933333333
52923,53.2666666667
52924,66.9333333333
52925,89.0666666667
52926,66.6
52927,65.2
52928,197.6
52929,78.1333333333
52930,70.4666666667
52931,63.6666666667
52932,101.8
52933,62.6666666667
52934,82.2
52935,225.733333333
52936,71.3333333333
52937,112.466666667
52938,143.866666667
52939,62.8666666667
52940,73.2666666667
52941,181.066666667
52942,188.666666667
52943,77.7333333333
52944,43.2
52945,50.7333333333
52946,62.6
52947,54.0
52948,60.6666666667
52949,112.733333333
52950,54.1333333333
52951,68.6
52952,37.4
52953,60.2666666667
52954,111.733333333
52955,59.6666666667
52956,42.6
52957,111.933333333
52958,94.2
52959,174.533333333
52960,45.4
52961,125.333333333
52962,63.3333333333
52963,49.6
52964,142.333333333
52965,68.5333333333
52966,322.333333333
52967,54.0
52968,162.866666667
52969,56.5333333333
52970,66.4666666667
52971,69.2666666667
52972,127.733333333
52973,263.4
52974,216.8
52975,273.4
52976,57.3333333333
52977,71.0
52978,260.533333333
52979,81.4
52980,77.6666666667
52981,63.0
52982,297.733333333
52983,89.8666666667
52984,60.9333333333
52985,59.8
52986,60.9333333333
52987,161.2
52988,262.066666667
52989,69.2
52990,54.2666666667
52991,68.4666666667
52992,60.4
52993,273.133333333
52994,63.6
52995,73.5333333333
52996,74.0
52997,77.8666666667
52998,169.6
52999,101.6
53000,58.5333333333
53001,120.4
53002,138.8
53003,201.866666667
53004,148.133333333
53005,71.4
53006,72.0
53007,56.6
53008,62.2666666667
53009,64.0666666667
53010,68.2
53011,121.6
53012,55.0666666667
53013,146.4
53014,310.133333333
53015,68.2666666667
53016,329.0
53017,91.1333333333
53018,49.3333333333
53019,214.466666667
53020,195.8
53021,87.4
53022,314.133333333
53023,89.6666666667
53024,47.0666666667
53025,88.7333333333
53026,57.4
53027,92.4666666667
53028,107.933333333
53029,62.0
53030,52.6
53031,102.733333333
53032,56.9333333333
53033,66.6666666667
53034,311.533333333
53035,80.7333333333
53036,51.6666666667
53037,114.8
53038,68.3333333333
53039,102.4
53040,65.0666666667
53041,188.533333333
53042,113.933333333
53043,173.4
53044,64.6666666667
53045,265.4
53046,62.1333333333
53047,168.466666667
53048,69.5333333333
53049,65.8666666667
53050,143.933333333
53051,52.4
53052,112.8
53053,84.6
53054,167.133333333
53055,72.6
53056,74.7333333333
53057,82.8666666667
53058,353.533333333
53059,92.0
53060,272.4
53061,77.8
53062,114.4
53063,61.4666666667
53064,140.466666667
53065,59.2666666667
53066,225.933333333
53067,351.0
53068,76.9333333333
53069,80.2
53070,91.9333333333
53071,82.5333333333
53072,160.4
53073,138.866666667
53074,66.0
53075,67.4
53076,105.6
53077,52.8666666667
53078,69.0666666667
53079,143.066666667
53080,86.9333333333
53081,67.4
53082,156.133333333
53083,63.2
53084,69.6
53085,272.466666667
53086,54.6666666667
53087,67.0
53088,84.5333333333
53089,121.2
53090,67.0
53091,66.8666666667
53092,81.2
53093,161.6
53094,49.6
53095,72.4
53096,115.066666667
53097,215.133333333
53098,239.133333333
53099,107.0
53100,84.0
53101,63.2
53102,84.6
53103,210.733333333
53104,47.6666666667
53105,76.1333333333
53106,58.1333333333
53107,68.8
53108,66.4666666667
53109,77.9333333333
53110,173.2
53111,204.0
53112,130.866666667
53113,98.3333333333
53114,542.0
53115,94.4
53116,66.8666666667
53117,63.0
53118,43.9333333333
53119,178.066666667
53120,100.466666667
53121,102.0
53122,92.2
53123,227.2
53124,53.6666666667
53125,91.3333333333
53126,62.7333333333
53127,85.0666666667
53128,83.4
53129,85.1333333333
53130,82.6666666667
53131,65.0666666667
53132,75.2
53133,86.5333333333
53134,84.6666666667
53135,104.866666667
53136,56.9333333333
53137,61.2
53138,59.5333333333
53139,61.9333333333
53140,101.533333333
53141,109.333333333
53142,164.466666667
53143,43.8
53144,68.0
53145,260.933333333
53146,56.4
53147,145.933333333
53148,113.6
53149,128.333333333
53150,59.0
53151,174.133333333
53152,73.8
53153,78.0666666667
53154,113.266666667
53155,124.733333333
53156,47.4
53157,58.1333333333
53158,63.7333333333
53159,57.4
53160,220.733333333
53161,276.933333333
53162,54.0666666667
53163,114.4
53164,115.066666667
53165,75.9333333333
53166,53.2666666667
53167,88.2666666667
53168,354.2
53169,158.4
53170,76.6666666667
53171,66.3333333333
53172,125.4
53173,59.2
53174,74.5333333333
53175,272.466666667
53176,58.8666666667
53177,73.1333333333
53178,72.8666666667
53179,137.266666667
53180,125.133333333
53181,206.266666667
53182,55.1333333333
53183,60.7333333333
53184,61.0666666667
53185,68.6
53186,95.7333333333
53187,60.4
53188,340.933333333
53189,42.6666666667
53190,45.8666666667
53191,63.4
53192,55.4
53193,269.8
53194,201.066666667
