geography,time_stamp_utc,dt,Latitude,Longitude,res_id,stockout
koramangala,07JAN2018:16:18:21,07JAN2018,12.938561,77.62384,18513665,1
koramangala,07JAN2018:16:18:49,07JAN2018,12.938561,77.62384,18513665,1
koramangala,07JAN2018:16:19:24,07JAN2018,12.938561,77.62384,18513665,1
koramangala,07JAN2018:16:19:50,07JAN2018,12.938561,77.62384,18513665,1
koramangala,07JAN2018:16:22:24,07JAN2018,12.938561,77.62384,18513665,1
koramangala,07JAN2018:16:24:48,07JAN2018,12.938561,77.62384,18513665,1
koramangala,07JAN2018:16:38:46,07JAN2018,12.938561,77.62384,18513665,1
koramangala,08JAN2018:15:18:26,08JAN2018,12.938561,77.62384,18513665,1
koramangala,08JAN2018:15:18:52,08JAN2018,12.938561,77.62384,18513665,1
koramangala,08JAN2018:15:19:22,08JAN2018,12.938561,77.62384,18513665,1
koramangala,08JAN2018:15:19:50,08JAN2018,12.938561,77.62384,18513665,1
koramangala,08JAN2018:15:20:27,08JAN2018,12.938561,77.62384,18513665,1
koramangala,08JAN2018:15:20:54,08JAN2018,12.938561,77.62384,18513665,1
koramangala,08JAN2018:15:22:22,08JAN2018,12.938561,77.62384,18513665,1
koramangala,08JAN2018:15:22:50,08JAN2018,12.938561,77.62384,18513665,1
koramangala,08JAN2018:15:23:50,08JAN2018,12.938561,77.62384,18513665,1
koramangala,08JAN2018:15:24:22,08JAN2018,12.938561,77.62384,18513665,1
koramangala,08JAN2018:15:24:48,08JAN2018,12.938561,77.62384,18513665,1
koramangala,08JAN2018:15:25:25,08JAN2018,12.938561,77.62384,18513665,1
koramangala,08JAN2018:15:28:23,08JAN2018,12.938561,77.62384,18513665,1
koramangala,08JAN2018:15:37:22,08JAN2018,12.938561,77.62384,18513665,1
koramangala,08JAN2018:15:37:49,08JAN2018,12.938561,77.62384,18513665,1
koramangala,08JAN2018:15:38:21,08JAN2018,12.938561,77.62384,18513665,1
koramangala,08JAN2018:15:43:22,08JAN2018,12.938561,77.62384,18513665,1
koramangala,08JAN2018:15:43:50,08JAN2018,12.938561,77.62384,18513665,1
koramangala,08JAN2018:16:24:48,08JAN2018,12.938561,77.62384,18513665,1
koramangala,08JAN2018:16:25:25,08JAN2018,12.938561,77.62384,18513665,1
koramangala,08JAN2018:16:25:52,08JAN2018,12.938561,77.62384,18513665,1
koramangala,11JAN2018:15:15:24,11JAN2018,12.938561,77.62384,18513665,1
koramangala,11JAN2018:15:40:27,11JAN2018,12.938561,77.62384,18513665,1
koramangala,11JAN2018:15:40:51,11JAN2018,12.938561,77.62384,18513665,1
koramangala,11JAN2018:15:42:26,11JAN2018,12.938561,77.62384,18513665,1
koramangala,11JAN2018:15:42:54,11JAN2018,12.938561,77.62384,18513665,1
koramangala,11JAN2018:15:44:24,11JAN2018,12.938561,77.62384,18513665,1
koramangala,11JAN2018:15:44:52,11JAN2018,12.938561,77.62384,18513665,1
koramangala,11JAN2018:15:46:23,11JAN2018,12.938561,77.62384,18513665,1
koramangala,11JAN2018:15:46:52,11JAN2018,12.938561,77.62384,18513665,1
koramangala,11JAN2018:15:47:22,11JAN2018,12.938561,77.62384,18513665,1
koramangala,11JAN2018:15:47:50,11JAN2018,12.938561,77.62384,18513665,1
koramangala,11JAN2018:15:48:19,11JAN2018,12.938561,77.62384,18513665,1
koramangala,11JAN2018:15:48:48,11JAN2018,12.938561,77.62384,18513665,1
koramangala,11JAN2018:15:49:24,11JAN2018,12.938561,77.62384,18513665,1
koramangala,11JAN2018:15:49:50,11JAN2018,12.938561,77.62384,18513665,1
koramangala,11JAN2018:15:56:23,11JAN2018,12.938561,77.62384,18513665,1
koramangala,11JAN2018:15:56:50,11JAN2018,12.938561,77.62384,18513665,1
koramangala,11JAN2018:15:58:21,11JAN2018,12.938561,77.62384,18513665,1
koramangala,11JAN2018:15:58:50,11JAN2018,12.938561,77.62384,18513665,1
koramangala,11JAN2018:15:59:23,11JAN2018,12.938561,77.62384,18513665,1
koramangala,11JAN2018:15:59:50,11JAN2018,12.938561,77.62384,18513665,1
koramangala,11JAN2018:16:00:27,11JAN2018,12.938561,77.62384,18513665,1
koramangala,11JAN2018:16:00:52,11JAN2018,12.938561,77.62384,18513665,1
koramangala,11JAN2018:16:02:23,11JAN2018,12.938561,77.62384,18513665,1
koramangala,11JAN2018:16:02:50,11JAN2018,12.938561,77.62384,18513665,1
koramangala,11JAN2018:16:04:23,11JAN2018,12.938561,77.62384,18513665,1
koramangala,11JAN2018:16:05:34,11JAN2018,12.938561,77.62384,18513665,1
koramangala,11JAN2018:16:06:21,11JAN2018,12.938561,77.62384,18513665,1
koramangala,11JAN2018:16:06:49,11JAN2018,12.938561,77.62384,18513665,1
koramangala,11JAN2018:16:08:23,11JAN2018,12.938561,77.62384,18513665,1
koramangala,11JAN2018:16:14:23,11JAN2018,12.938561,77.62384,18513665,1
koramangala,11JAN2018:16:14:49,11JAN2018,12.938561,77.62384,18513665,1
koramangala,11JAN2018:16:19:47,11JAN2018,12.938561,77.62384,18513665,1
koramangala,11JAN2018:16:21:19,11JAN2018,12.938561,77.62384,18513665,1
koramangala,11JAN2018:16:21:46,11JAN2018,12.938561,77.62384,18513665,1
koramangala,11JAN2018:16:22:24,11JAN2018,12.938561,77.62384,18513665,1
koramangala,11JAN2018:16:23:25,11JAN2018,12.938561,77.62384,18513665,1
koramangala,11JAN2018:16:24:20,11JAN2018,12.938561,77.62384,18513665,1
koramangala,11JAN2018:16:24:48,11JAN2018,12.938561,77.62384,18513665,1
koramangala,11JAN2018:16:25:25,11JAN2018,12.938561,77.62384,18513665,1
koramangala,11JAN2018:16:25:51,11JAN2018,12.938561,77.62384,18513665,1
koramangala,12JAN2018:16:03:22,12JAN2018,12.938561,77.62384,18513665,1
koramangala,12JAN2018:16:03:47,12JAN2018,12.938561,77.62384,18513665,1
koramangala,12JAN2018:16:10:21,12JAN2018,12.938561,77.62384,18513665,1
koramangala,12JAN2018:16:10:47,12JAN2018,12.938561,77.62384,18513665,1
koramangala,12JAN2018:16:12:18,12JAN2018,12.938561,77.62384,18513665,1
koramangala,12JAN2018:16:12:45,12JAN2018,12.938561,77.62384,18513665,1
koramangala,12JAN2018:16:14:18,12JAN2018,12.938561,77.62384,18513665,1
koramangala,12JAN2018:16:14:45,12JAN2018,12.938561,77.62384,18513665,1
koramangala,12JAN2018:16:15:22,12JAN2018,12.938561,77.62384,18513665,1
koramangala,12JAN2018:16:15:48,12JAN2018,12.938561,77.62384,18513665,1
koramangala,12JAN2018:16:17:21,12JAN2018,12.938561,77.62384,18513665,1
koramangala,12JAN2018:16:17:47,12JAN2018,12.938561,77.62384,18513665,1
koramangala,12JAN2018:16:18:17,12JAN2018,12.938561,77.62384,18513665,1
koramangala,12JAN2018:16:18:45,12JAN2018,12.938561,77.62384,18513665,1
koramangala,12JAN2018:16:20:22,12JAN2018,12.938561,77.62384,18513665,1
koramangala,12JAN2018:16:20:46,12JAN2018,12.938561,77.62384,18513665,1
koramangala,12JAN2018:16:24:42,12JAN2018,12.938561,77.62384,18513665,1
koramangala,12JAN2018:16:25:20,12JAN2018,12.938561,77.62384,18513665,1
koramangala,12JAN2018:16:25:47,12JAN2018,12.938561,77.62384,18513665,1
koramangala,12JAN2018:16:31:16,12JAN2018,12.938561,77.62384,18513665,1
koramangala,12JAN2018:16:31:42,12JAN2018,12.938561,77.62384,18513665,1
koramangala,12JAN2018:16:32:17,12JAN2018,12.938561,77.62384,18513665,1
koramangala,12JAN2018:16:32:44,12JAN2018,12.938561,77.62384,18513665,1
koramangala,12JAN2018:16:34:17,12JAN2018,12.938561,77.62384,18513665,1
koramangala,12JAN2018:16:36:43,12JAN2018,12.938561,77.62384,18513665,1
koramangala,13JAN2018:14:45:23,13JAN2018,12.938561,77.62384,18513665,1
koramangala,13JAN2018:14:47:23,13JAN2018,12.938561,77.62384,18513665,1
koramangala,13JAN2018:14:47:50,13JAN2018,12.938561,77.62384,18513665,1
koramangala,13JAN2018:14:48:18,13JAN2018,12.938561,77.62384,18513665,1
koramangala,13JAN2018:14:48:46,13JAN2018,12.938561,77.62384,18513665,1
koramangala,13JAN2018:14:49:19,13JAN2018,12.938561,77.62384,18513665,1
koramangala,13JAN2018:14:49:48,13JAN2018,12.938561,77.62384,18513665,1
koramangala,13JAN2018:14:50:45,13JAN2018,12.938561,77.62384,18513665,1
koramangala,13JAN2018:14:52:18,13JAN2018,12.938561,77.62384,18513665,1
koramangala,13JAN2018:14:52:46,13JAN2018,12.938561,77.62384,18513665,1
koramangala,13JAN2018:14:53:20,13JAN2018,12.938561,77.62384,18513665,1
koramangala,13JAN2018:14:53:50,13JAN2018,12.938561,77.62384,18513665,1
koramangala,13JAN2018:15:22:47,13JAN2018,12.938561,77.62384,18513665,1
koramangala,13JAN2018:15:23:15,13JAN2018,12.938561,77.62384,18513665,1
koramangala,13JAN2018:15:23:43,13JAN2018,12.938561,77.62384,18513665,1
koramangala,13JAN2018:15:24:23,13JAN2018,12.938561,77.62384,18513665,1
koramangala,13JAN2018:15:24:48,13JAN2018,12.938561,77.62384,18513665,1
koramangala,13JAN2018:16:12:18,13JAN2018,12.938561,77.62384,18513665,1
koramangala,13JAN2018:16:12:46,13JAN2018,12.938561,77.62384,18513665,1
koramangala,13JAN2018:16:14:20,13JAN2018,12.938561,77.62384,18513665,1
koramangala,13JAN2018:16:14:45,13JAN2018,12.938561,77.62384,18513665,1
koramangala,13JAN2018:16:15:20,13JAN2018,12.938561,77.62384,18513665,1
koramangala,13JAN2018:16:15:46,13JAN2018,12.938561,77.62384,18513665,1
koramangala,13JAN2018:16:16:17,13JAN2018,12.938561,77.62384,18513665,1
koramangala,13JAN2018:16:16:45,13JAN2018,12.938561,77.62384,18513665,1
koramangala,13JAN2018:16:17:19,13JAN2018,12.938561,77.62384,18513665,1
koramangala,13JAN2018:16:17:46,13JAN2018,12.938561,77.62384,18513665,1
koramangala,13JAN2018:16:19:18,13JAN2018,12.938561,77.62384,18513665,1
koramangala,13JAN2018:16:19:45,13JAN2018,12.938561,77.62384,18513665,1
koramangala,13JAN2018:16:20:23,13JAN2018,12.938561,77.62384,18513665,1
koramangala,13JAN2018:16:20:47,13JAN2018,12.938561,77.62384,18513665,1
koramangala,13JAN2018:16:21:17,13JAN2018,12.938561,77.62384,18513665,1
koramangala,13JAN2018:16:22:19,13JAN2018,12.938561,77.62384,18513665,1
koramangala,13JAN2018:16:22:49,13JAN2018,12.938561,77.62384,18513665,1
koramangala,13JAN2018:16:24:18,13JAN2018,12.938561,77.62384,18513665,1
koramangala,13JAN2018:16:24:46,13JAN2018,12.938561,77.62384,18513665,1
koramangala,13JAN2018:16:25:19,13JAN2018,12.938561,77.62384,18513665,1
koramangala,13JAN2018:16:25:46,13JAN2018,12.938561,77.62384,18513665,1
koramangala,14JAN2018:14:32:51,14JAN2018,12.938561,77.62384,18513665,1
koramangala,14JAN2018:14:33:18,14JAN2018,12.938561,77.62384,18513665,1
koramangala,14JAN2018:14:33:45,14JAN2018,12.938561,77.62384,18513665,1
koramangala,14JAN2018:14:34:21,14JAN2018,12.938561,77.62384,18513665,1
koramangala,14JAN2018:14:34:47,14JAN2018,12.938561,77.62384,18513665,1
koramangala,14JAN2018:14:35:19,14JAN2018,12.938561,77.62384,18513665,1
koramangala,14JAN2018:14:35:45,14JAN2018,12.938561,77.62384,18513665,1
koramangala,14JAN2018:14:36:19,14JAN2018,12.938561,77.62384,18513665,1
koramangala,14JAN2018:14:37:21,14JAN2018,12.938561,77.62384,18513665,1
koramangala,14JAN2018:14:46:48,14JAN2018,12.938561,77.62384,18513665,1
koramangala,14JAN2018:14:48:21,14JAN2018,12.938561,77.62384,18513665,1
koramangala,14JAN2018:14:48:49,14JAN2018,12.938561,77.62384,18513665,1
koramangala,14JAN2018:14:49:21,14JAN2018,12.938561,77.62384,18513665,1
koramangala,14JAN2018:14:49:49,14JAN2018,12.938561,77.62384,18513665,1
koramangala,14JAN2018:14:50:22,14JAN2018,12.938561,77.62384,18513665,1
koramangala,14JAN2018:14:50:49,14JAN2018,12.938561,77.62384,18513665,1
koramangala,14JAN2018:14:51:25,14JAN2018,12.938561,77.62384,18513665,1
koramangala,14JAN2018:14:51:50,14JAN2018,12.938561,77.62384,18513665,1
koramangala,14JAN2018:14:53:20,14JAN2018,12.938561,77.62384,18513665,1
koramangala,14JAN2018:14:53:47,14JAN2018,12.938561,77.62384,18513665,1
koramangala,14JAN2018:14:54:18,14JAN2018,12.938561,77.62384,18513665,1
koramangala,14JAN2018:14:54:45,14JAN2018,12.938561,77.62384,18513665,1
koramangala,14JAN2018:14:56:22,14JAN2018,12.938561,77.62384,18513665,1
koramangala,14JAN2018:14:56:50,14JAN2018,12.938561,77.62384,18513665,1
koramangala,14JAN2018:14:57:20,14JAN2018,12.938561,77.62384,18513665,1
koramangala,14JAN2018:14:57:47,14JAN2018,12.938561,77.62384,18513665,1
koramangala,14JAN2018:14:59:19,14JAN2018,12.938561,77.62384,18513665,1
koramangala,14JAN2018:14:59:47,14JAN2018,12.938561,77.62384,18513665,1
koramangala,14JAN2018:15:05:49,14JAN2018,12.938561,77.62384,18513665,1
koramangala,14JAN2018:15:07:22,14JAN2018,12.938561,77.62384,18513665,1
koramangala,14JAN2018:15:07:49,14JAN2018,12.938561,77.62384,18513665,1
koramangala,14JAN2018:15:09:22,14JAN2018,12.938561,77.62384,18513665,1
koramangala,14JAN2018:15:09:48,14JAN2018,12.938561,77.62384,18513665,1
koramangala,14JAN2018:15:10:22,14JAN2018,12.938561,77.62384,18513665,1
koramangala,14JAN2018:15:12:18,14JAN2018,12.938561,77.62384,18513665,1
koramangala,14JAN2018:15:12:44,14JAN2018,12.938561,77.62384,18513665,1
koramangala,14JAN2018:15:13:20,14JAN2018,12.938561,77.62384,18513665,1
koramangala,14JAN2018:15:13:49,14JAN2018,12.938561,77.62384,18513665,1
koramangala,14JAN2018:15:14:18,14JAN2018,12.938561,77.62384,18513665,1
koramangala,14JAN2018:15:14:47,14JAN2018,12.938561,77.62384,18513665,1
koramangala,14JAN2018:15:15:22,14JAN2018,12.938561,77.62384,18513665,1
koramangala,14JAN2018:15:15:48,14JAN2018,12.938561,77.62384,18513665,1
koramangala,14JAN2018:15:16:20,14JAN2018,12.938561,77.62384,18513665,1
koramangala,14JAN2018:15:16:47,14JAN2018,12.938561,77.62384,18513665,1
koramangala,14JAN2018:15:18:20,14JAN2018,12.938561,77.62384,18513665,1
koramangala,14JAN2018:15:18:48,14JAN2018,12.938561,77.62384,18513665,1
koramangala,14JAN2018:15:19:21,14JAN2018,12.938561,77.62384,18513665,1
koramangala,14JAN2018:15:19:48,14JAN2018,12.938561,77.62384,18513665,1
koramangala,14JAN2018:15:20:21,14JAN2018,12.938561,77.62384,18513665,1
koramangala,14JAN2018:15:20:46,14JAN2018,12.938561,77.62384,18513665,1
koramangala,14JAN2018:15:21:19,14JAN2018,12.938561,77.62384,18513665,1
koramangala,14JAN2018:15:21:46,14JAN2018,12.938561,77.62384,18513665,1
koramangala,14JAN2018:15:22:17,14JAN2018,12.938561,77.62384,18513665,1
koramangala,14JAN2018:15:22:45,14JAN2018,12.938561,77.62384,18513665,1
koramangala,14JAN2018:15:24:19,14JAN2018,12.938561,77.62384,18513665,1
koramangala,14JAN2018:15:24:47,14JAN2018,12.938561,77.62384,18513665,1
koramangala,14JAN2018:15:30:24,14JAN2018,12.938561,77.62384,18513665,1
koramangala,14JAN2018:15:30:52,14JAN2018,12.938561,77.62384,18513665,1
koramangala,14JAN2018:15:32:19,14JAN2018,12.938561,77.62384,18513665,1
koramangala,14JAN2018:15:32:47,14JAN2018,12.938561,77.62384,18513665,1
koramangala,14JAN2018:15:33:18,14JAN2018,12.938561,77.62384,18513665,1
koramangala,14JAN2018:15:33:47,14JAN2018,12.938561,77.62384,18513665,1
koramangala,14JAN2018:15:34:21,14JAN2018,12.938561,77.62384,18513665,1
koramangala,14JAN2018:15:34:48,14JAN2018,12.938561,77.62384,18513665,1
koramangala,14JAN2018:15:36:21,14JAN2018,12.938561,77.62384,18513665,1
koramangala,14JAN2018:15:36:48,14JAN2018,12.938561,77.62384,18513665,1
koramangala,14JAN2018:15:38:19,14JAN2018,12.938561,77.62384,18513665,1
koramangala,14JAN2018:15:38:46,14JAN2018,12.938561,77.62384,18513665,1
koramangala,14JAN2018:15:41:18,14JAN2018,12.938561,77.62384,18513665,1
koramangala,14JAN2018:15:45:24,14JAN2018,12.938561,77.62384,18513665,1
koramangala,14JAN2018:15:45:50,14JAN2018,12.938561,77.62384,18513665,1
koramangala,14JAN2018:15:46:20,14JAN2018,12.938561,77.62384,18513665,1
koramangala,14JAN2018:15:46:47,14JAN2018,12.938561,77.62384,18513665,1
koramangala,14JAN2018:15:48:20,14JAN2018,12.938561,77.62384,18513665,1
koramangala,14JAN2018:15:48:47,14JAN2018,12.938561,77.62384,18513665,1
koramangala,14JAN2018:15:50:23,14JAN2018,12.938561,77.62384,18513665,1
koramangala,14JAN2018:15:50:47,14JAN2018,12.938561,77.62384,18513665,1
koramangala,14JAN2018:15:52:18,14JAN2018,12.938561,77.62384,18513665,1
koramangala,14JAN2018:15:52:44,14JAN2018,12.938561,77.62384,18513665,1
koramangala,14JAN2018:15:54:20,14JAN2018,12.938561,77.62384,18513665,1
koramangala,14JAN2018:15:54:47,14JAN2018,12.938561,77.62384,18513665,1
koramangala,14JAN2018:15:55:20,14JAN2018,12.938561,77.62384,18513665,1
koramangala,14JAN2018:15:55:47,14JAN2018,12.938561,77.62384,18513665,1
koramangala,14JAN2018:15:57:20,14JAN2018,12.938561,77.62384,18513665,1
koramangala,14JAN2018:15:57:47,14JAN2018,12.938561,77.62384,18513665,1
koramangala,14JAN2018:15:58:18,14JAN2018,12.938561,77.62384,18513665,1
koramangala,14JAN2018:16:00:24,14JAN2018,12.938561,77.62384,18513665,1
koramangala,14JAN2018:16:00:49,14JAN2018,12.938561,77.62384,18513665,1
koramangala,15JAN2018:14:46:14,15JAN2018,12.938561,77.62384,18513665,1
koramangala,15JAN2018:14:46:44,15JAN2018,12.938561,77.62384,18513665,1
koramangala,15JAN2018:14:47:18,15JAN2018,12.938561,77.62384,18513665,1
koramangala,15JAN2018:14:47:46,15JAN2018,12.938561,77.62384,18513665,1
koramangala,15JAN2018:14:49:20,15JAN2018,12.938561,77.62384,18513665,1
koramangala,15JAN2018:14:49:47,15JAN2018,12.938561,77.62384,18513665,1
koramangala,15JAN2018:14:54:21,15JAN2018,12.938561,77.62384,18513665,1
koramangala,15JAN2018:14:54:49,15JAN2018,12.938561,77.62384,18513665,1
koramangala,15JAN2018:14:55:49,15JAN2018,12.938561,77.62384,18513665,1
koramangala,15JAN2018:14:57:18,15JAN2018,12.938561,77.62384,18513665,1
koramangala,15JAN2018:14:57:46,15JAN2018,12.938561,77.62384,18513665,1
koramangala,15JAN2018:14:58:21,15JAN2018,12.938561,77.62384,18513665,1
koramangala,15JAN2018:14:58:49,15JAN2018,12.938561,77.62384,18513665,1
koramangala,15JAN2018:15:00:32,15JAN2018,12.938561,77.62384,18513665,1
koramangala,15JAN2018:15:00:49,15JAN2018,12.938561,77.62384,18513665,1
koramangala,15JAN2018:15:02:17,15JAN2018,12.938561,77.62384,18513665,1
koramangala,15JAN2018:15:02:45,15JAN2018,12.938561,77.62384,18513665,1
koramangala,15JAN2018:15:04:20,15JAN2018,12.938561,77.62384,18513665,1
koramangala,15JAN2018:15:04:46,15JAN2018,12.938561,77.62384,18513665,1
koramangala,15JAN2018:15:05:18,15JAN2018,12.938561,77.62384,18513665,1
koramangala,15JAN2018:15:05:45,15JAN2018,12.938561,77.62384,18513665,1
koramangala,15JAN2018:15:06:43,15JAN2018,12.938561,77.62384,18513665,1
koramangala,15JAN2018:15:08:21,15JAN2018,12.938561,77.62384,18513665,1
koramangala,15JAN2018:15:08:48,15JAN2018,12.938561,77.62384,18513665,1
koramangala,15JAN2018:15:10:20,15JAN2018,12.938561,77.62384,18513665,1
koramangala,15JAN2018:15:10:46,15JAN2018,12.938561,77.62384,18513665,1
koramangala,15JAN2018:15:11:15,15JAN2018,12.938561,77.62384,18513665,1
koramangala,15JAN2018:15:11:43,15JAN2018,12.938561,77.62384,18513665,1
koramangala,15JAN2018:15:12:20,15JAN2018,12.938561,77.62384,18513665,1
koramangala,15JAN2018:15:12:48,15JAN2018,12.938561,77.62384,18513665,1
koramangala,15JAN2018:15:13:20,15JAN2018,12.938561,77.62384,18513665,1
koramangala,15JAN2018:15:13:48,15JAN2018,12.938561,77.62384,18513665,1
koramangala,15JAN2018:15:20:21,15JAN2018,12.938561,77.62384,18513665,1
koramangala,15JAN2018:15:20:46,15JAN2018,12.938561,77.62384,18513665,1
koramangala,15JAN2018:15:28:20,15JAN2018,12.938561,77.62384,18513665,1
koramangala,15JAN2018:15:28:46,15JAN2018,12.938561,77.62384,18513665,1
koramangala,15JAN2018:15:29:17,15JAN2018,12.938561,77.62384,18513665,1
koramangala,15JAN2018:15:29:45,15JAN2018,12.938561,77.62384,18513665,1
koramangala,15JAN2018:15:30:26,15JAN2018,12.938561,77.62384,18513665,1
koramangala,15JAN2018:15:30:49,15JAN2018,12.938561,77.62384,18513665,1
koramangala,15JAN2018:15:34:19,15JAN2018,12.938561,77.62384,18513665,1
koramangala,15JAN2018:15:34:46,15JAN2018,12.938561,77.62384,18513665,1
koramangala,15JAN2018:15:35:21,15JAN2018,12.938561,77.62384,18513665,1
koramangala,15JAN2018:15:35:47,15JAN2018,12.938561,77.62384,18513665,1
koramangala,15JAN2018:15:37:22,15JAN2018,12.938561,77.62384,18513665,1
koramangala,15JAN2018:15:37:48,15JAN2018,12.938561,77.62384,18513665,1
koramangala,15JAN2018:15:39:20,15JAN2018,12.938561,77.62384,18513665,1
koramangala,15JAN2018:15:39:46,15JAN2018,12.938561,77.62384,18513665,1
koramangala,15JAN2018:15:40:20,15JAN2018,12.938561,77.62384,18513665,1
koramangala,15JAN2018:15:40:46,15JAN2018,12.938561,77.62384,18513665,1
koramangala,15JAN2018:15:48:19,15JAN2018,12.938561,77.62384,18513665,1
koramangala,15JAN2018:15:48:46,15JAN2018,12.938561,77.62384,18513665,1
koramangala,15JAN2018:15:57:19,15JAN2018,12.938561,77.62384,18513665,1
koramangala,15JAN2018:15:57:45,15JAN2018,12.938561,77.62384,18513665,1
koramangala,15JAN2018:15:58:18,15JAN2018,12.938561,77.62384,18513665,1
koramangala,15JAN2018:15:58:46,15JAN2018,12.938561,77.62384,18513665,1
koramangala,15JAN2018:16:00:24,15JAN2018,12.938561,77.62384,18513665,1
koramangala,15JAN2018:16:00:45,15JAN2018,12.938561,77.62384,18513665,1
koramangala,15JAN2018:16:02:18,15JAN2018,12.938561,77.62384,18513665,1
koramangala,15JAN2018:16:02:45,15JAN2018,12.938561,77.62384,18513665,1
koramangala,15JAN2018:16:03:19,15JAN2018,12.938561,77.62384,18513665,1
koramangala,15JAN2018:16:03:45,15JAN2018,12.938561,77.62384,18513665,1
koramangala,15JAN2018:16:04:16,15JAN2018,12.938561,77.62384,18513665,1
koramangala,15JAN2018:16:04:47,15JAN2018,12.938561,77.62384,18513665,1
koramangala,15JAN2018:16:07:17,15JAN2018,12.938561,77.62384,18513665,1
koramangala,15JAN2018:16:07:43,15JAN2018,12.938561,77.62384,18513665,1
koramangala,15JAN2018:16:09:18,15JAN2018,12.938561,77.62384,18513665,1
koramangala,15JAN2018:16:09:45,15JAN2018,12.938561,77.62384,18513665,1
koramangala,15JAN2018:16:10:24,15JAN2018,12.938561,77.62384,18513665,1
koramangala,15JAN2018:16:10:47,15JAN2018,12.938561,77.62384,18513665,1
koramangala,15JAN2018:16:23:16,15JAN2018,12.938561,77.62384,18513665,1
koramangala,15JAN2018:16:27:44,15JAN2018,12.938561,77.62384,18513665,1
koramangala,15JAN2018:16:28:17,15JAN2018,12.938561,77.62384,18513665,1
koramangala,15JAN2018:16:28:44,15JAN2018,12.938561,77.62384,18513665,1
koramangala,15JAN2018:16:29:16,15JAN2018,12.938561,77.62384,18513665,1
koramangala,15JAN2018:16:29:45,15JAN2018,12.938561,77.62384,18513665,1
koramangala,15JAN2018:16:34:15,15JAN2018,12.938561,77.62384,18513665,1
koramangala,15JAN2018:16:38:13,15JAN2018,12.938561,77.62384,18513665,1
koramangala,15JAN2018:16:59:14,15JAN2018,12.938561,77.62384,18513665,1
koramangala,17JAN2018:15:19:47,17JAN2018,12.938561,77.62384,18513665,1
koramangala,17JAN2018:15:20:24,17JAN2018,12.938561,77.62384,18513665,1
koramangala,17JAN2018:15:20:47,17JAN2018,12.938561,77.62384,18513665,1
koramangala,18JAN2018:15:08:22,18JAN2018,12.938561,77.62384,18513665,1
koramangala,18JAN2018:15:08:50,18JAN2018,12.938561,77.62384,18513665,1
koramangala,18JAN2018:15:12:49,18JAN2018,12.938561,77.62384,18513665,1
koramangala,18JAN2018:15:14:22,18JAN2018,12.938561,77.62384,18513665,1
koramangala,18JAN2018:15:14:47,18JAN2018,12.938561,77.62384,18513665,1
koramangala,18JAN2018:15:15:23,18JAN2018,12.938561,77.62384,18513665,1
koramangala,18JAN2018:15:15:51,18JAN2018,12.938561,77.62384,18513665,1
koramangala,18JAN2018:15:16:17,18JAN2018,12.938561,77.62384,18513665,1
koramangala,18JAN2018:15:16:46,18JAN2018,12.938561,77.62384,18513665,1
koramangala,18JAN2018:15:17:19,18JAN2018,12.938561,77.62384,18513665,1
koramangala,18JAN2018:15:17:45,18JAN2018,12.938561,77.62384,18513665,1
koramangala,18JAN2018:15:18:19,18JAN2018,12.938561,77.62384,18513665,1
koramangala,18JAN2018:15:18:46,18JAN2018,12.938561,77.62384,18513665,1
koramangala,18JAN2018:15:19:18,18JAN2018,12.938561,77.62384,18513665,1
koramangala,18JAN2018:15:19:45,18JAN2018,12.938561,77.62384,18513665,1
koramangala,18JAN2018:15:20:25,18JAN2018,12.938561,77.62384,18513665,1
koramangala,18JAN2018:15:20:49,18JAN2018,12.938561,77.62384,18513665,1
koramangala,18JAN2018:15:21:18,18JAN2018,12.938561,77.62384,18513665,1
koramangala,18JAN2018:15:21:45,18JAN2018,12.938561,77.62384,18513665,1
koramangala,18JAN2018:15:22:22,18JAN2018,12.938561,77.62384,18513665,1
koramangala,18JAN2018:15:22:49,18JAN2018,12.938561,77.62384,18513665,1
koramangala,18JAN2018:15:24:22,18JAN2018,12.938561,77.62384,18513665,1
koramangala,18JAN2018:15:24:49,18JAN2018,12.938561,77.62384,18513665,1
koramangala,18JAN2018:15:26:19,18JAN2018,12.938561,77.62384,18513665,1
koramangala,18JAN2018:15:26:46,18JAN2018,12.938561,77.62384,18513665,1
koramangala,18JAN2018:15:27:20,18JAN2018,12.938561,77.62384,18513665,1
koramangala,18JAN2018:15:27:48,18JAN2018,12.938561,77.62384,18513665,1
koramangala,18JAN2018:15:29:14,18JAN2018,12.938561,77.62384,18513665,1
koramangala,18JAN2018:15:29:42,18JAN2018,12.938561,77.62384,18513665,1
koramangala,18JAN2018:15:30:29,18JAN2018,12.938561,77.62384,18513665,1
koramangala,18JAN2018:15:30:46,18JAN2018,12.938561,77.62384,18513665,1
koramangala,18JAN2018:15:34:14,18JAN2018,12.938561,77.62384,18513665,1
koramangala,18JAN2018:15:34:42,18JAN2018,12.938561,77.62384,18513665,1
koramangala,18JAN2018:15:35:48,18JAN2018,12.938561,77.62384,18513665,1
koramangala,18JAN2018:15:37:20,18JAN2018,12.938561,77.62384,18513665,1
koramangala,18JAN2018:15:37:47,18JAN2018,12.938561,77.62384,18513665,1
koramangala,18JAN2018:15:39:17,18JAN2018,12.938561,77.62384,18513665,1
koramangala,18JAN2018:15:39:45,18JAN2018,12.938561,77.62384,18513665,1
